,name,id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
1216,"Jai Jai Shivshankar (From ""War"")",6lfSsCL894Qw15xbt7cSUy,0.825,0.904,5,-5.414,0,0.0787,0.257,1.21e-05,0.0715,0.528,129.036
1217,Sau Aasmaan,5czJMpadRTKwheBXCfiJkm,0.63,0.729,6,-4.93,1,0.0287,0.122,7.84e-06,0.0786,0.44,127.918
1218,Naina Milayke,3ylrAcRTfhiiTDLKInsWr1,0.674,0.771,4,-8.23,0,0.12,0.744,0.084,0.115,0.653,122.777
1219,Desi Kalakaar,7m4CgL81VVIHaaiSxyH922,0.751,0.67,0,-4.587,1,0.267,0.0796,0.00018,0.0908,0.766,156.062
1220,Khalasi | Coke Studio Bharat,5LSAafg2oH9YPgf3EG17iw,0.78,0.708,6,-8.515,0,0.152,0.444,0.0,0.334,0.801,91.998
1221,Gul,4ITtnvLQ6SOA8XhiqkLa24,0.568,0.616,0,-6.968,1,0.107,0.445,4.42e-05,0.068,0.61,127.95
1222,Akhiyaan,0M0ANKNzmM4Odd7FNKghzW,0.763,0.587,8,-8.299,0,0.0381,0.358,6.03e-06,0.13,0.794,106.977
1223,Obsessed,6Z4rRhYZVQsYKmrxD40tru,0.798,0.74,5,-4.099,0,0.0861,0.616,0.0,0.084,0.851,134.932
1224,Excuses,29m79w9xPMH4YCD6r8JSmV,0.837,0.717,5,-7.749,0,0.0822,0.0842,0.0,0.149,0.494,94.984
1225,Kya Mujhe Pyar Hai,3HFjh7QljnUCBLsoTwMuTj,0.644,0.818,6,-5.924,0,0.0549,0.431,2.62e-05,0.0806,0.789,118.477
1226,Kho Gaye,2QophXhN2Ls2URfoPmiviC,0.478,0.374,8,-11.627,0,0.0361,0.628,0.000736,0.0979,0.218,76.163
1227,Aankhon Se Batana,1ZiReD9pPTttQWwSoYqdyH,0.544,0.307,10,-11.361,1,0.0334,0.791,0.0,0.11,0.335,177.808
1228,Summer High,1aL9518P5G72N92b48tuKw,0.86,0.541,1,-6.51,0,0.0325,0.165,0.163,0.0663,0.952,114.984
1229,Farq hai,6MZyrnqwsLnrWY5Gk0AyXg,0.8,0.209,4,-12.652,1,0.0408,0.865,4.11e-05,0.252,0.74,87.972
1230,Brown Munde,58f4twRnbZOOVUhMUpplJ4,0.854,0.611,8,-6.26,0,0.0864,0.223,0.0,0.119,0.417,100.024
1231,Kina Chir,6XPmY4hIb1RGRyNuq0UBsl,0.622,0.431,11,-8.26,0,0.0293,0.0955,0.0,0.088,0.365,117.919
1232,"Dil Ko Karaar Aaya (From ""Sukoon"")",5urYiIXu1ZhfMAOsp7WDTc,0.55,0.448,11,-9.117,1,0.0366,0.777,0.000459,0.111,0.388,147.986
1233,"Manike (From ""Thank God"")",0zlGnseLGzRIBA0TJcb3Bo,0.551,0.578,1,-7.005,0,0.0732,0.522,0.0,0.073,0.509,106.772
1234,Bikhra,0OdztoASgKBBNcAgtErk0X,0.462,0.371,6,-11.604,0,0.0988,0.794,0.118,0.124,0.187,99.662
1235,Daku,3wz2vWhYnnBoFmgMkqtzLy,0.847,0.558,8,-5.855,0,0.0663,0.325,0.0,0.135,0.495,98.062
1236,Bye,0PGU5mcLncBYE8yuVpSwqA,0.571,0.814,6,-7.515,1,0.121,0.0433,8.73e-05,0.0762,0.461,168.064
1237,White Brown Black,3nKQrVVlwbAQSnFbgZWdN0,0.868,0.748,1,-3.492,0,0.0951,0.29,3.93e-06,0.252,0.829,119.965
1238,Mi Amor,24MMjyA3NLqCsDJfsn51eg,0.637,0.703,4,-5.297,0,0.0789,0.53,4.23e-06,0.11,0.553,81.99
1239,Wishes,5rpCUsEfBLIumvrxrahnKF,0.684,0.531,9,-7.037,0,0.0523,0.669,0.013,0.135,0.613,100.014
1240,Noor E Khuda,55fSZWdcvMPJga3LbiV8jN,0.545,0.532,2,-8.407,1,0.0303,0.708,0.00147,0.12,0.216,114.887
1241,Elevated,2AilvPt1AQ8PixlCKqkjfj,0.828,0.533,6,-5.779,0,0.091,0.214,2.8e-05,0.307,0.605,93.021
1242,Admirin' You (feat. Preston Pablo),6NJ8Z5GDoHe47R6gGX6sLq,0.756,0.664,1,-6.227,1,0.0851,0.0935,0.0,0.104,0.675,96.018
1243,Jaadugar,4ujToRFWb3C8tdPkmVPwu2,0.668,0.549,5,-8.609,0,0.072,0.796,0.0,0.14,0.204,95.057
1244,Still Rollin,6oz1L5jcqZWYuId7nxvIan,0.881,0.431,6,-11.093,0,0.0914,0.182,0.0018,0.113,0.246,94.0
1245,Tere Bin,4ynrGpHy0cTZPRBJrhIHNP,0.712,0.87,3,-7.1,1,0.0553,0.659,7.55e-05,0.161,0.873,104.039
1246,Daru Badnaam,2TzyJEUfWHGRsk3r6Emvbk,0.541,0.676,8,-3.893,0,0.153,0.442,0.0,0.159,0.845,90.037
1247,"Ordinary Person (From ""Leo"")",6FahmzZYKH0zb2f9hrVsvw,0.724,0.851,4,-6.068,0,0.0297,0.00196,0.038,0.0513,0.81,99.998
1248,Hass Hass,72vuBPMhwFNlSYpTSf6fVD,0.726,0.804,6,-4.775,0,0.078,0.0348,5.59e-06,0.361,0.644,90.983
1249,Players,5TjVLCESR9XIp5vDAWYfmi,0.833,0.678,9,-3.711,0,0.141,0.464,0.0,0.107,0.576,109.969
1250,"Hukum - Thalaivar Alappara (From ""Jailer"")",3pDbPKZHrpHAWcJVMsrNwA,0.723,0.892,2,-5.758,1,0.164,0.102,0.0,0.146,0.533,101.996
1251,Baller,42TMa2hgBNjte4uV7jNCnQ,0.711,0.702,5,-10.048,1,0.233,0.00487,0.0163,0.0932,0.674,180.219
1252,Khayaal,7fY8qVujvm5lZBrt5Y1sIJ,0.702,0.326,1,-11.575,1,0.0313,0.731,0.000287,0.146,0.556,110.022
1253,Aise Kyun - Ghazal Version,02wf1NAQdIpe5S1NJYPwvB,0.395,0.378,3,-9.743,1,0.0443,0.88,0.0879,0.105,0.286,152.204
1254,Yadav Brand 2,1AMD2AkfGrKoKhwkvYLbza,0.771,0.615,11,-6.329,0,0.225,0.361,0.0,0.106,0.78,174.05
1255,KALESHI CHORI,6FrihRowEuYfNehH0zcx0e,0.888,0.717,0,-3.088,1,0.214,0.0421,6.19e-05,0.0986,0.839,90.99
1256,"Naa Ready (From ""Leo"")",1B02UI29t3PTh3m98absaP,0.726,0.805,1,-5.576,1,0.153,0.081,0.00784,0.0318,0.572,87.956
1257,Safar,6w458kA8WOAIZr1ublxnK9,0.541,0.512,9,-10.203,1,0.0291,0.74,0.000528,0.162,0.203,120.036
1258,Jhoom - R&B Mix,6zAvNLJkdyRApUHnlJjKfO,0.662,0.4,2,-11.2,1,0.0548,0.735,1.65e-05,0.0863,0.617,79.972
1259,Apa Fer Milaangey,5BBB2PDgDWi6NBECj0wJiA,0.867,0.316,1,-16.104,0,0.487,0.887,0.0,0.0996,0.768,139.95
1260,Rangisari,0DXfJ2iKRDEG7rPgssWFea,0.524,0.758,10,-9.28,1,0.0538,0.27,0.13,0.106,0.319,140.012
1261,Chidiya,0aoN9BQostK81IFddJn8Ej,0.483,0.494,6,-8.56,1,0.0326,0.715,0.0,0.109,0.414,179.976
1262,Mulaqat,7uZLUFqPgGqwzD5rzOl8Sa,0.717,0.182,4,-13.629,1,0.0355,0.736,0.000248,0.0746,0.232,81.99
1263,Choo Lo,0rlLBWFFTQiOWi963SH9bb,0.512,0.695,4,-6.349,1,0.0271,0.0265,0.00815,0.146,0.351,145.956
1264,Alfaazo,6KvXpACADAz73IPrCgXobL,0.688,0.523,2,-8.67,1,0.0349,0.365,0.0038,0.122,0.284,100.055
1265,Co2,3hB9lDLyAClYVZivMMl20N,0.533,0.678,1,-5.244,1,0.0256,0.663,0.0,0.145,0.683,80.96
1266,Kaise Banu,4L0bU9ecxMP6U6o0ZnPyCt,0.586,0.574,7,-10.934,0,0.0628,0.818,0.000398,0.101,0.434,171.883
1267,Aa Mil,67LdLmIj2GVrGf4ZUuLaE1,0.484,0.526,0,-8.629,1,0.0354,0.394,0.000831,0.281,0.444,80.008
1268,Sunday,1GMFeGQBppaepcx6NsR7qB,0.405,0.56,1,-8.869,1,0.0766,0.819,0.00844,0.162,0.608,128.258
1269,Khwaab,59alvnjzlbX6LaHhXGDZYv,0.697,0.315,10,-10.168,1,0.0503,0.932,0.0,0.392,0.659,113.695
1270,Tu Chodiyon Na,4trQhzRfEN0z5htXvjc5zA,0.335,0.352,4,-13.189,1,0.0413,0.642,0.00837,0.133,0.186,110.822
1271,Baarishein,3WLJ7D5kh44K5eJ1NqZQ6W,0.476,0.124,2,-9.463,1,0.0443,0.927,0.0,0.0972,0.19,94.299
1272,Junoon,4roFMBSQp7W4fYVxKMmhA5,0.607,0.593,4,-7.982,0,0.0378,0.2,0.0,0.0833,0.211,107.988
1273,Saajanwa,6NWgIuDeOr1Xeb4MZ1Bl6L,0.766,0.416,2,-10.35,0,0.0379,0.446,6.35e-06,0.109,0.648,105.085
1274,Tum Jaise Ho,7ofq7AcSmMCB2fKpj1iDoo,0.451,0.334,1,-10.754,1,0.0318,0.925,0.00011,0.104,0.455,159.714
1275,Body Back (feat. Maia Wright),1z1XegUChLLQfcbtIK8ABn,0.686,0.83,8,-4.437,1,0.0369,0.0948,1.33e-06,0.182,0.486,123.032
1276,Pal Behta Jaaye,0fIbPMXnTdyuW2UirA9mWQ,0.776,0.223,8,-13.686,1,0.0379,0.721,3.8e-06,0.119,0.196,109.966
1277,socha na tha,4nh0aT30hfj3smH6flWU63,0.489,0.752,2,-5.422,1,0.0372,0.665,0.000669,0.55,0.179,192.133
1278,Saibo - Lofi Flip,1E16f7KcZmuXuhlenRwA2m,0.323,0.349,7,-12.524,1,0.0761,0.965,0.00548,0.116,0.2,180.203
1279,Alag Aasmaan,3bQsp4Vr9Rg4fNCx6HPOgX,0.699,0.299,6,-12.599,1,0.0403,0.869,0.0,0.0724,0.459,118.968
1280,Sawarne Lage,7E4sdzJDrVMu8qcwyxz3vP,0.784,0.679,1,-5.797,1,0.0357,0.0882,0.000105,0.0886,0.311,100.037
1281,Cheques,4eBvRhTJ2AcxCsbfTUjoRp,0.742,0.627,4,-8.939,0,0.0533,0.262,1.23e-05,0.269,0.356,89.998
1282,Bolo Na,1JKAoKg9ctbYLDgyyP3vPP,0.575,0.335,2,-9.929,1,0.0293,0.91,0.00171,0.108,0.299,95.057
1283,Restart - Rap 'N' Folk,1xtw4Nd4IvO25XTWQmmVJA,0.784,0.58,10,-10.555,0,0.35,0.246,0.0,0.0614,0.743,80.017
1284,Restart - Rap,0uV68715S8XFQ1zLQOoVZR,0.69,0.938,11,-3.311,0,0.0769,0.287,0.0,0.176,0.887,80.036
1285,Kashmir,5orNEFkFG4RP24goF02AuD,0.84,0.743,0,-7.66,1,0.0599,0.0307,0.000161,0.421,0.826,106.996
1286,Haiwaan,3Zh2ngO9easf9Nj868G6a9,0.871,0.65,1,-3.249,1,0.111,0.381,0.0,0.16,0.546,119.944
1287,Laung Da Lashkara,5pQODzb8j3xMQ1qvrQXJvo,0.841,0.74,9,-8.432,1,0.13,0.05,2.22e-06,0.128,0.626,109.033
1288,Rola Pe Gaya,2CYjOJhjqxU3IzYWnDmz8A,0.766,0.905,9,-6.823,0,0.173,0.139,5.03e-05,0.0559,0.77,135.025
1289,Leke Prabhu Ka Naam,66v97IvccVkHt40FIOq1LH,0.715,0.887,4,-7.103,1,0.0542,0.299,3.94e-06,0.289,0.909,115.982
1290,Aadat Hai Voh,2Jb8MTk4AsDSvlIey8LYUr,0.563,0.294,7,-11.286,1,0.0259,0.574,0.000104,0.112,0.153,94.029
1291,Saaki,3zEkqnyPzhHBuHCeoWLYjQ,0.805,0.918,5,-5.803,0,0.0853,0.0384,7.27e-05,0.555,0.648,104.971
1292,"Ranvijay\'s Entry Medley (From ""ANIMAL"")",6Ee9j3KfgdNTlXcK2XSpH6,0.331,0.876,4,-3.214,1,0.0924,0.335,0.0535,0.711,0.564,108.583
1293,Tu Meri,0800NFKDicegzMbus9LiuH,0.679,0.687,8,-5.522,1,0.0294,0.0779,0.0,0.704,0.424,127.961
1294,Kinni Kinni,3F3ZuXYFXGM1V6pk3b3zmi,0.883,0.525,3,-8.391,0,0.112,0.517,0.00046,0.0734,0.608,97.005
1295,"Akhiyaan Gulaab (From ""Teri Baaton Mein Aisa Uljha Jiya"")",0M0ANKNzmM4Odd7FNKghzW,0.763,0.587,8,-8.299,0,0.0381,0.358,6.03e-06,0.13,0.794,106.977
1296,Sadi Gali,1tEto4JrqNmBZFH5uAiYqb,0.726,0.994,5,-2.433,0,0.0543,0.021,0.0108,0.222,0.779,129.989
1297,Koi Si,0rY5TEzbVFwphIzMhMh7hX,0.713,0.608,5,-7.609,0,0.0566,0.805,6.46e-05,0.209,0.613,124.866
1298,Bom Diggy Diggy,6qCNaRRr5xJALfNJvh0NAw,0.782,0.827,11,-4.219,0,0.0627,0.159,0.0,0.226,0.498,104.032
1299,Satisfya,6HGoVbCUr63SgU3TjxEVj6,0.726,0.652,1,-7.764,0,0.11,0.00451,3.32e-05,0.226,0.803,163.879
1300,"Sher Khul Gaye (From ""Fighter"")",0VXBujZKMLLlmee25BXEQs,0.88,0.63,0,-6.719,0,0.0606,0.0219,0.0,0.0663,0.81,123.021
1301,Hookah Bar,4AoQVhME8Ko6LNm4lV2wwQ,0.73,0.656,11,-5.07,1,0.0294,0.00797,0.00271,0.108,0.743,131.04
1302,Te Amo (Duet),3x55c9UVpbURc2T02DLfEM,0.594,0.757,11,-5.381,1,0.0504,0.606,0.0,0.251,0.597,127.894
1303,Pagol,7MpfARGQRFqZxHEWLBjDkx,0.719,0.498,1,-4.563,0,0.347,0.282,0.0,0.0999,0.892,169.938
1304,Ik Lamha,70MVLulHguwdhGo7100hsU,0.581,0.557,5,-7.557,0,0.0466,0.671,0.0,0.107,0.333,140.047
1305,Maharani,7unLxuzKpxbjASww1qi4br,0.769,0.648,10,-6.658,1,0.135,0.619,0.0,0.154,0.49,100.015
1306,Pehli Nazar Mein,17opN752ZQpNuoptelsNQ1,0.488,0.57,9,-5.602,1,0.0775,0.251,0.0,0.107,0.668,169.702
1307,Yellow,3AJwUDP919kvQ9QcozQPxg,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372
1308,Viva La Vida,1mea3bSkSGXuIRvnydlB5b,0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015
1309,Sparks,7D0RhFcb3CrfPuTJ0obrod,0.371,0.268,1,-10.506,1,0.0281,0.748,0.0517,0.104,0.165,102.617
1310,Paradise,6nek1Nin9q48AVZcWs9e9D,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631
1311,Fix You,7LVHVU3tWfcxj5aiPFEW4Q,0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178
1312,My Universe,3FeVmId7tL5YN8B7R3imoM,0.588,0.701,9,-6.39,1,0.0402,0.00813,0.0,0.2,0.443,104.988
1313,The Scientist,75JFxkI2RXiU7L9VXzMkle,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277
1314,Clocks,0BCPKOYdS2jbQ8iyB56Zns,0.577,0.749,5,-7.215,0,0.0279,0.599,0.0115,0.183,0.255,130.97
1315,Violet Hill,1ZqHjApl3pfzwjweTfMi0g,0.33,0.58,1,-7.875,0,0.0374,0.0614,0.00129,0.115,0.11,76.093
1316,Speed of Sound,7clUVcSOtkNWa58Gw5RfD4,0.514,0.898,11,-6.765,0,0.0577,0.00488,0.0345,0.0746,0.353,123.067
1317,"One Of The Girls (with JENNIE, Lily Rose Depp)",7CyPwkp0oE8Ro9Dd5CUDjW,0.522,0.641,8,-6.287,1,0.0318,0.0545,0.0,0.162,0.202,87.51
1318,Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),6WzRpISELf3YglGAh7TXcG,0.855,0.678,1,-6.276,1,0.189,0.0569,3.69e-05,0.412,0.852,99.029
1319,Make Some Noise For The Desi Boyz,71s7tZo8OGlN3VXyURWLUr,0.692,0.954,2,-3.93,0,0.0915,0.0188,0.0,0.151,0.89,141.98
1320,Jhak Maar Ke,7pTYN6Gxy3MOibdXmkzc5V,0.8,0.904,3,-5.101,1,0.0628,0.238,3.34e-06,0.107,0.714,95.04
1321,Let It Be,7iN1s7xHE4ifF5povM6A48,0.443,0.403,0,-8.339,1,0.0322,0.631,0.0,0.111,0.41,143.462
1322,Allah Maaf Kare,68RveqIjrkOeBbEGL67GgA,0.664,0.792,6,-5.294,1,0.0283,0.184,0.000417,0.106,0.86,139.961
1323,Qismat,3EqgnmFJIarfSqSdBWMI8r,0.43,0.744,11,-5.105,0,0.132,0.498,0.0,0.381,0.736,87.726
1324,Chor,0FCe2NhPWKiSTAipf0lOAT,0.775,0.407,6,-9.377,1,0.106,0.703,0.0,0.293,0.492,119.906
1325,Say Cheese,7uJkYfpWvJiiBGsChnk56I,0.821,0.732,1,-3.141,0,0.0749,0.0868,0.0,0.331,0.802,105.078
1326,Flowers,7DSAEUvxU8FajXtRloy8M0,0.706,0.691,0,-4.775,1,0.0633,0.0584,6.99e-05,0.0232,0.632,118.048
1327,Uptown Funk (feat. Bruno Mars),32OlwWuMpZ6b0aN2RZOeMS,0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.928,114.988
1328,Another Love,3JvKfv6T31zO0ini8iNItO,0.445,0.537,4,-8.532,0,0.04,0.695,1.65e-05,0.0944,0.131,122.769
1329,Dandelions - slowed + reverb,6fhG2KJgwO7CrNflRaRmvp,0.573,0.715,8,-3.293,0,0.0256,0.0444,0.0,0.0898,0.258,101.699
1330,Until I Found You,1Y3LN4zO1Edc2EluIoSPJN,0.551,0.55,10,-5.339,1,0.0286,0.777,0.0,0.202,0.342,101.19
1331,Hosanna,5NChQ2tXB9q9D8kdkLTWOL,0.571,0.802,7,-7.201,1,0.0391,0.28,6.43e-05,0.0497,0.596,85.97
1332,Hello,1Yk0cQdMLx5RzzFTYwmuld,0.578,0.43,5,-6.134,0,0.0305,0.33,0.0,0.0854,0.288,78.991
1333,TAQDEER,12ywWPJS9maSknjEv6TLvS,0.262,0.419,2,-11.499,0,0.0354,0.841,0.412,0.176,0.27,80.163
1334,Ek Main Aur Ekk Tu,4UDFr3P1lRS6seQfmzCjz7,0.77,0.666,4,-7.232,0,0.0608,0.0406,4.1e-06,0.183,0.74,136.004
1335,Nadaan Parinde,6Z394Nd4gW6Ts9hmu3NUjx,0.507,0.741,6,-7.456,0,0.0535,0.414,3.95e-06,0.107,0.492,132.903
1336,"Nadaan Parinde (From ""Rockstar"")",6Z394Nd4gW6Ts9hmu3NUjx,0.507,0.741,6,-7.456,0,0.0535,0.414,3.95e-06,0.107,0.492,132.903
1337,Saadda Haq,7k3jpyYPnVnbO0p7iejWxL,0.554,0.882,6,-5.018,0,0.0488,0.091,2.8e-06,0.368,0.627,96.958
1338,Meeting Place,09NCo4MjEUXzQ12sRoZBWJ,0.268,0.00875,9,-22.709,0,0.0369,0.969,0.941,0.0805,0.031,52.161
1339,Jaagran (Rockstar),7aGP8THL45LnFX8xIY1Jcx,0.679,0.678,5,-6.935,1,0.0427,0.634,0.0,0.161,0.842,87.958
1340,"Aisa Main Shaitaan - From ""Shaitaan""",6wGaAGXlxv4ENR2PE1T74E,0.763,0.932,6,-4.987,1,0.0869,0.245,0.016,0.118,0.827,81.981
1341,"Shaitaan Theme - From ""Shaitaan""",3knFLuj6EqsPmYwvsr81dy,0.454,0.738,7,-11.118,0,0.0825,0.465,0.629,0.106,0.124,80.198
1342,Die For You,2Ch7LmS7r2Gy2kc64wv3Bz,0.582,0.525,1,-7.163,0,0.0627,0.111,0.0,0.134,0.51,133.249
